company_id,company_source,month_id,m_after,month_join_id,join_lag,m_log_rev_usd
1,1,1,0,12,-11,7.0197678
1,1,2,0,12,-10,7.6059856
1,1,3,0,12,-9,7.7064123
1,1,4,0,12,-8,7.8654785
1,1,5,0,12,-7,7.8893132
1,1,6,0,12,-6,7.683001
1,1,7,0,12,-5,8.1665106
1,1,8,0,12,-4,8.3068628
1,1,9,0,12,-3,8.3966789
1,1,10,0,12,-2,8.1953335
1,1,11,0,12,-1,8.3805285
1,1,12,1,12,0,8.3365164
1,1,13,1,12,1,8.4269896
1,1,14,1,12,2,8.6034966
1,1,15,1,12,3,8.8109808
1,1,16,1,12,4,8.5776873
1,1,17,1,12,5,8.7577801
1,1,18,1,12,6,8.4090242
1,1,19,1,12,7,8.7289143
1,1,20,1,12,8,8.6930923
1,1,21,1,12,9,8.4960346
1,1,22,1,12,10,8.5512428
1,1,23,1,12,11,8.4281473
1,1,24,1,12,12,8.3777618
2,2,1,0,24,-23,8.1207466
2,2,2,0,24,-22,8.221384
2,2,3,0,24,-21,8.5273447
2,2,4,0,24,-20,8.3876534
2,2,5,0,24,-19,8.3585758
2,2,6,0,24,-18,8.3910561
2,2,7,0,24,-17,8.0962276
2,2,8,0,24,-16,7.9109282
2,2,9,0,24,-15,8.1851788
2,2,10,0,24,-14,7.9640675
2,2,11,0,24,-13,7.944324
2,2,12,0,24,-12,8.212162
2,2,13,0,24,-11,8.3262873
2,2,14,0,24,-10,8.1246462
2,2,15,0,24,-9,8.7231016
2,2,16,0,24,-8,8.5470037
2,2,17,0,24,-7,8.7054834
2,2,18,0,24,-6,8.626214
2,2,19,0,24,-5,8.5187721
2,2,20,0,24,-4,8.2252607
2,2,21,0,24,-3,8.1734695
2,2,22,0,24,-2,8.0638895
2,2,23,0,24,-1,7.8909211
2,2,24,1,24,0,8.334445
3,3,1,0,19,-18,8.6956205
3,3,2,0,19,-17,8.6750917
3,3,3,0,19,-16,8.595211
3,3,4,0,19,-15,8.7022219
3,3,5,0,19,-14,8.6901236
3,3,6,0,19,-13,8.2599621
3,3,7,0,19,-12,8.5275574
3,3,8,0,19,-11,8.4298658
3,3,9,0,19,-10,8.679472
3,3,10,0,19,-9,8.53514
3,3,11,0,19,-8,8.5480499
3,3,12,0,19,-7,8.5863352
3,3,13,0,19,-6,8.4050198
3,3,14,0,19,-5,8.551877
3,3,15,0,19,-4,8.738059
3,3,16,0,19,-3,8.5780182
3,3,17,0,19,-2,8.5650072
3,3,18,0,19,-1,8.1457767
3,3,19,1,19,0,8.628417
3,3,20,1,19,1,8.6192102
3,3,21,1,19,2,8.6044521
3,3,22,1,19,3,8.5258274
3,3,23,1,19,4,8.7460537
3,3,24,1,19,5,8.6607141
4,4,1,0,7,-6,7.1198564
4,4,2,0,7,-5,7.2798519
4,4,3,0,7,-4,7.4135184
4,4,4,0,7,-3,7.4935141
4,4,5,0,7,-2,8.1663036
4,4,6,0,7,-1,7.8881679
4,4,7,1,7,0,7.6220808
4,4,8,1,7,1,7.9956241
4,4,9,1,7,2,8.1994581
4,4,10,1,7,3,7.2674532
4,4,11,1,7,4,7.5661674
4,4,12,1,7,5,7.1709619
4,4,13,1,7,6,7.4188046
4,4,14,1,7,7,8.5076504
4,4,15,1,7,8,7.2031035
4,4,16,1,7,9,7.0711207
4,4,17,1,7,10,7.7497954
4,4,18,1,7,11,6.6746116
4,4,19,1,7,12,8.8499413
4,4,20,1,7,13,8.4385443
4,4,21,1,7,14,7.5517306
4,4,22,1,7,15,7.1210985
4,4,23,1,7,16,7.8694248
4,4,24,1,7,17,7.7321129
5,5,1,0,7,-6,4.8470654
5,5,2,0,7,-5,5.5613575
5,5,3,0,7,-4,5.3889923
5,5,4,0,7,-3,5.34128
5,5,5,0,7,-2,5.9359651
5,5,6,0,7,-1,6.8151517
5,5,7,1,7,0,7.4701662
5,5,8,1,7,1,7.7456012
5,5,9,1,7,2,7.7051582
5,5,10,1,7,3,7.8064661
5,5,11,1,7,4,7.7847056
5,5,12,1,7,5,7.8875675
5,5,13,1,7,6,7.7985029
5,5,14,1,7,7,8.0891657
5,5,15,1,7,8,8.3290768
5,5,16,1,7,9,8.4561014
5,5,17,1,7,10,8.4086342
5,5,18,1,7,11,8.3775969
5,5,19,1,7,12,8.5397367
5,5,20,1,7,13,8.6863461
5,5,21,1,7,14,8.6848392
5,5,22,1,7,15,9.0124083
5,5,23,1,7,16,9.0322065
5,5,24,1,7,17,8.6830568
6,6,1,0,12,-11,8.8031702
6,6,2,0,12,-10,9.0295496
6,6,3,0,12,-9,8.7581987
6,6,4,0,12,-8,9.0812378
6,6,5,0,12,-7,9.5406771
6,6,6,0,12,-6,8.9698143
6,6,7,0,12,-5,10.000102
6,6,8,0,12,-4,9.7276993
6,6,9,0,12,-3,9.5115891
6,6,10,0,12,-2,8.6208591
6,6,11,0,12,-1,10.311938
6,6,12,1,12,0,9.6705799
6,6,13,1,12,1,9.484004
6,6,14,1,12,2,9.3698721
6,6,15,1,12,3,10.184569
6,6,16,1,12,4,9.873229
6,6,17,1,12,5,11.044248
6,6,18,1,12,6,10.357306
6,6,19,1,12,7,9.8599463
6,6,20,1,12,8,9.9482708
6,6,21,1,12,9,9.5108223
6,6,22,1,12,10,10.967751
6,6,23,1,12,11,9.6447325
6,6,24,1,12,12,9.6724329
7,7,1,0,8,-7,8.5941858
7,7,2,0,8,-6,8.5379553
7,7,3,0,8,-5,8.4205589
7,7,4,0,8,-4,8.5689402
7,7,5,0,8,-3,8.9571257
7,7,6,0,8,-2,9.5617857
7,7,7,0,8,-1,9.0119133
7,7,8,1,8,0,9.0176363
7,7,9,1,8,1,8.9795618
7,7,10,1,8,2,8.9629049
7,7,11,1,8,3,8.8510714
7,7,12,1,8,4,9.1004877
7,7,13,1,8,5,8.9103718
7,7,14,1,8,6,9.0886612
7,7,15,1,8,7,8.6969461
7,7,16,1,8,8,9.1282606
7,7,17,1,8,9,9.4052277
7,7,18,1,8,10,9.8794785
7,7,19,1,8,11,9.4660845
7,7,20,1,8,12,9.3584862
7,7,21,1,8,13,9.3950891
7,7,22,1,8,14,9.3797836
7,7,23,1,8,15,9.4876595
7,7,24,1,8,16,9.5527325
8,8,8,0,32,-24,10.183046
8,8,9,0,32,-23,10.109387
8,8,10,0,32,-22,10.474056
8,8,11,0,32,-21,10.474826
8,8,12,0,32,-20,10.612967
8,8,13,0,32,-19,10.619483
8,8,14,0,32,-18,10.659785
8,8,15,0,32,-17,10.860731
8,8,16,0,32,-16,11.068844
8,8,17,0,32,-15,11.396085
8,8,18,0,32,-14,11.298692
8,8,19,0,32,-13,10.975752
8,8,20,0,32,-12,11.161127
8,8,21,0,32,-11,11.151116
8,8,22,0,32,-10,11.159011
8,8,23,0,32,-9,11.339465
8,8,24,0,32,-8,11.430373
9,9,1,0,10,-9,8.8492708
9,9,2,0,10,-8,8.5422983
9,9,3,0,10,-7,8.1641731
9,9,4,0,10,-6,8.6519156
9,9,5,0,10,-5,9.1449013
9,9,6,0,10,-4,9.0213985
9,9,7,0,10,-3,8.4263887
9,9,8,0,10,-2,8.6632185
9,9,9,0,10,-1,8.6819057
9,9,10,1,10,0,8.6238871
9,9,11,1,10,1,8.8818588
9,9,12,1,10,2,9.1606493
9,9,13,1,10,3,8.7476654
9,9,14,1,10,4,9.6443691
9,9,15,1,10,5,9.6369095
9,9,16,1,10,6,9.6202106
9,9,17,1,10,7,10.009428
9,9,18,1,10,8,9.6702394
9,9,19,1,10,9,9.1459217
9,9,20,1,10,10,9.6559591
9,9,21,1,10,11,9.940917
9,9,22,1,10,12,10.175745
9,9,23,1,10,13,9.8162489
9,9,24,1,10,14,10.286901
10,10,1,0,8,-7,7.1859436
10,10,2,0,8,-6,6.41225
10,10,3,0,8,-5,7.3421025
10,10,4,0,8,-4,5.3839998
10,10,5,0,8,-3,7.5029216
10,10,6,0,8,-2,7.5298691
10,10,7,0,8,-1,6.0404782
10,10,8,1,8,0,5.959517
10,10,9,1,8,1,6.9484606
10,10,10,1,8,2,4.6558776
10,10,11,1,8,3,6.0243702
10,10,12,1,8,4,4.629559
10,10,13,1,8,5,5.746408
10,10,14,1,8,6,4.5801082
10,10,15,1,8,7,5.0593414
10,10,16,1,8,8,5.359427
10,10,17,1,8,9,6.1575689
10,10,18,1,8,10,3.7174215
10,10,19,1,8,11,4.8893738
10,10,20,1,8,12,3.4237413
10,10,21,1,8,13,4.9484396
10,10,22,1,8,14,4.2154317
10,10,23,1,8,15,4.7767148
10,10,24,1,8,16,5.9532304
11,11,14,0,38,-24,9.3788862
11,11,15,0,38,-23,9.3506584
11,11,16,0,38,-22,9.5019341
11,11,17,0,38,-21,9.9043226
11,11,18,0,38,-20,9.8235693
11,11,19,0,38,-19,9.4749451
11,11,20,0,38,-18,9.6756477
11,11,21,0,38,-17,9.6702604
11,11,22,0,38,-16,9.5459337
11,11,23,0,38,-15,9.5716009
11,11,24,0,38,-14,9.5248041
12,12,1,0,8,-7,10.045724
12,12,2,0,8,-6,10.604376
12,12,3,0,8,-5,9.9948187
12,12,4,0,8,-4,9.9163427
12,12,5,0,8,-3,10.649286
12,12,6,0,8,-2,10.296428
12,12,7,0,8,-1,10.001541
12,12,8,1,8,0,9.6250916
12,12,9,1,8,1,9.8264427
12,12,10,1,8,2,9.7657661
12,12,11,1,8,3,9.748764
12,12,12,1,8,4,9.7511282
12,12,13,1,8,5,9.6820335
12,12,14,1,8,6,9.9893923
12,12,15,1,8,7,9.9838696
12,12,16,1,8,8,10.250917
12,12,17,1,8,9,10.891463
12,12,18,1,8,10,10.510331
12,12,19,1,8,11,10.227115
12,12,20,1,8,12,10.13029
12,12,21,1,8,13,10.055783
12,12,22,1,8,14,9.9344072
12,12,23,1,8,15,9.8767967
12,12,24,1,8,16,10.45221
13,13,1,0,8,-7,7.4773431
13,13,2,0,8,-6,8.1163626
13,13,3,0,8,-5,7.6284146
13,13,4,0,8,-4,7.6019588
13,13,5,0,8,-3,7.8964915
13,13,6,0,8,-2,8.2950735
13,13,7,0,8,-1,7.3198619
13,13,8,1,8,0,7.3170352
13,13,9,1,8,1,7.6591721
13,13,10,1,8,2,8.2467136
13,13,11,1,8,3,7.6227474
13,13,12,1,8,4,7.9356432
13,13,13,1,8,5,7.4098349
13,13,14,1,8,6,7.958169
13,13,15,1,8,7,7.5355401
13,13,16,1,8,8,7.6353393
13,13,17,1,8,9,8.9616594
13,13,18,1,8,10,9.5479803
13,13,19,1,8,11,8.5517216
13,13,20,1,8,12,8.1251869
13,13,21,1,8,13,8.3096008
13,13,22,1,8,14,7.4607401
13,13,23,1,8,15,7.9889617
13,13,24,1,8,16,7.4525204
14,14,1,0,8,-7,7.2944984
14,14,2,0,8,-6,7.6163764
14,14,3,0,8,-5,7.0957208
14,14,4,0,8,-4,7.2221084
14,14,5,0,8,-3,7.712615
14,14,6,0,8,-2,7.7289743
14,14,7,0,8,-1,7.5639911
14,14,8,1,8,0,7.6448936
14,14,9,1,8,1,8.0217276
14,14,10,1,8,2,7.9944053
14,14,11,1,8,3,8.0203791
14,14,12,1,8,4,7.895577
14,14,13,1,8,5,7.5175204
14,14,14,1,8,6,7.4572992
14,14,15,1,8,7,6.9765182
14,14,16,1,8,8,6.9883137
14,14,17,1,8,9,8.0138721
14,14,18,1,8,10,7.7172613
14,14,19,1,8,11,7.8252525
14,14,20,1,8,12,7.983387
14,14,21,1,8,13,7.9372063
14,14,22,1,8,14,7.8544302
14,14,23,1,8,15,7.9078588
14,14,24,1,8,16,7.9199562
15,15,5,0,8,-3,9.8751564
15,15,6,0,8,-2,9.025239
15,15,7,0,8,-1,8.8730879
15,15,8,1,8,0,8.7363701
15,15,9,1,8,1,9.0740833
15,15,10,1,8,2,9.2664804
15,15,11,1,8,3,9.5820446
15,15,12,1,8,4,9.5919075
15,15,13,1,8,5,9.3155346
15,15,14,1,8,6,9.6172199
15,15,15,1,8,7,9.9342031
15,15,16,1,8,8,10.108238
15,15,17,1,8,9,11.084825
15,15,18,1,8,10,11.162436
15,15,19,1,8,11,9.4128065
15,15,20,1,8,12,9.6016769
15,15,21,1,8,13,9.8243332
15,15,22,1,8,14,9.7471724
15,15,23,1,8,15,10.16713
15,15,24,1,8,16,9.9662657
16,16,1,0,8,-7,8.2418547
16,16,2,0,8,-6,8.3740234
16,16,3,0,8,-5,8.1283131
16,16,4,0,8,-4,8.260911
16,16,5,0,8,-3,8.6681652
16,16,6,0,8,-2,9.5635233
16,16,7,0,8,-1,7.8192139
16,16,8,1,8,0,8.0942879
16,16,9,1,8,1,8.1512737
16,16,10,1,8,2,8.3227177
16,16,11,1,8,3,8.3443956
16,16,12,1,8,4,9.45714
16,16,13,1,8,5,7.6302299
16,16,14,1,8,6,8.127697
16,16,15,1,8,7,8.0652523
16,16,16,1,8,8,8.0860262
16,16,17,1,8,9,8.2215433
16,16,18,1,8,10,9.5653114
16,16,19,1,8,11,7.7721705
16,16,20,1,8,12,7.9065852
16,16,21,1,8,13,7.9536552
16,16,22,1,8,14,8.1964884
16,16,23,1,8,15,8.0337429
16,16,24,1,8,16,9.4835711
17,17,6,0,30,-24,6.7799363
17,17,7,0,30,-23,7.1083441
17,17,8,0,30,-22,7.0090222
17,17,9,0,30,-21,7.1256704
17,17,10,0,30,-20,7.6513081
17,17,11,0,30,-19,7.9155316
17,17,12,0,30,-18,8.4028902
17,17,13,0,30,-17,8.1120825
17,17,14,0,30,-16,7.7386546
17,17,15,0,30,-15,8.3903627
17,17,16,0,30,-14,8.1835127
17,17,17,0,30,-13,8.1473961
17,17,18,0,30,-12,7.7333097
17,17,19,0,30,-11,8.0823154
17,17,20,0,30,-10,7.9649048
17,17,21,0,30,-9,8.389061
17,17,22,0,30,-8,8.3137035
17,17,23,0,30,-7,8.421586
17,17,24,0,30,-6,8.4499016
18,18,1,0,9,-8,8.7617435
18,18,2,0,9,-7,8.7286339
18,18,3,0,9,-6,9.0253725
18,18,4,0,9,-5,7.7421737
18,18,5,0,9,-4,8.5719442
18,18,6,0,9,-3,8.7329311
18,18,7,0,9,-2,8.6358118
18,18,8,0,9,-1,9.1589775
18,18,9,1,9,0,9.03265
18,18,10,1,9,1,8.8948841
18,18,11,1,9,2,9.2796793
18,18,12,1,9,3,9.2691841
18,18,13,1,9,4,8.7720413
18,18,14,1,9,5,9.2062778
18,18,15,1,9,6,8.7425594
18,18,16,1,9,7,8.1974516
18,18,17,1,9,8,8.4571705
18,18,18,1,9,9,8.5375624
18,18,19,1,9,10,8.5799532
18,18,20,1,9,11,8.768157
18,18,21,1,9,12,9.4480219
18,18,22,1,9,13,9.1217127
18,18,23,1,9,14,8.7902546
18,18,24,1,9,15,9.0123711
19,19,1,0,9,-8,4.7347717
19,19,2,0,9,-7,6.6258397
19,19,3,0,9,-6,6.5451512
19,19,4,0,9,-5,6.2658458
19,19,5,0,9,-4,6.9494133
19,19,6,0,9,-3,7.8270555
19,19,7,0,9,-2,7.4084969
19,19,8,0,9,-1,9.1211195
19,19,9,1,9,0,8.5848742
19,19,10,1,9,1,8.8091984
19,19,11,1,9,2,9.2051983
19,19,12,1,9,3,9.2186384
19,19,13,1,9,4,8.9351368
19,19,14,1,9,5,7.8871818
19,19,15,1,9,6,7.3923049
19,19,16,1,9,7,6.4780879
19,19,17,1,9,8,7.8795161
19,19,18,1,9,9,7.408422
19,19,19,1,9,10,7.8342843
19,19,20,1,9,11,7.2084551
19,19,21,1,9,12,7.1669059
19,19,22,1,9,13,8.0273352
19,19,23,1,9,14,8.5907726
19,19,24,1,9,15,7.9636774
20,20,1,0,9,-8,7.0666661
20,20,2,0,9,-7,6.086885
20,20,3,0,9,-6,6.0720072
20,20,4,0,9,-5,7.5889206
20,20,5,0,9,-4,7.6292958
20,20,6,0,9,-3,7.7174416
20,20,7,0,9,-2,7.762022
20,20,8,0,9,-1,7.710403
20,20,9,1,9,0,7.5770674
20,20,10,1,9,1,8.5381584
20,20,11,1,9,2,7.0909953
20,20,12,1,9,3,6.4417119
20,20,13,1,9,4,8.0158653
20,20,14,1,9,5,7.7805777
20,20,15,1,9,6,8.0146847
20,20,16,1,9,7,7.1158299
20,20,17,1,9,8,8.4153137
20,20,18,1,9,9,7.9147635
20,20,19,1,9,10,8.5105457
20,20,20,1,9,11,7.0209708
20,20,21,1,9,12,6.0814195
20,20,22,1,9,13,9.4013662
20,20,23,1,9,14,7.4302139
20,20,24,1,9,15,6.92133
21,21,3,0,9,-6,5.0959563
21,21,4,0,9,-5,5.787715
21,21,5,0,9,-4,6.9276519
21,21,6,0,9,-3,6.4225812
21,21,7,0,9,-2,6.323597
21,21,8,0,9,-1,6.1183696
21,21,9,1,9,0,7.0018039
21,21,10,1,9,1,6.0573797
21,21,11,1,9,2,5.6342607
21,21,12,1,9,3,5.5127029
21,21,13,1,9,4,5.7932925
21,21,14,1,9,5,6.0928764
21,21,15,1,9,6,8.0586243
21,21,16,1,9,7,8.8505363
21,21,17,1,9,8,9.5237103
21,21,18,1,9,9,9.0002327
21,21,19,1,9,10,8.3443604
21,21,20,1,9,11,7.7966027
21,21,21,1,9,12,7.8659692
21,21,22,1,9,13,7.3333144
21,21,23,1,9,14,7.5599003
21,21,24,1,9,15,6.4677577
22,22,1,0,9,-8,8.0494528
22,22,2,0,9,-7,8.1368036
22,22,3,0,9,-6,8.0265198
22,22,4,0,9,-5,7.830565
22,22,5,0,9,-4,7.8654513
22,22,6,0,9,-3,8.1960554
22,22,7,0,9,-2,8.0485134
22,22,8,0,9,-1,7.8446879
22,22,9,1,9,0,7.7714581
22,22,10,1,9,1,8.0447979
22,22,11,1,9,2,7.6153812
22,22,12,1,9,3,7.6626673
22,22,13,1,9,4,7.8274517
22,22,14,1,9,5,7.8826585
22,22,15,1,9,6,8.4618435
22,22,16,1,9,7,7.8994565
22,22,17,1,9,8,8.2013369
22,22,18,1,9,9,8.4201584
22,22,19,1,9,10,7.9214997
22,22,20,1,9,11,7.7537832
22,22,21,1,9,12,8.1611805
22,22,22,1,9,13,7.2528439
22,22,23,1,9,14,5.5091476
22,22,24,1,9,15,5.9686241
23,23,8,0,10,-2,4.5442572
23,23,9,0,10,-1,5.0995641
23,23,10,1,10,0,4.9880657
23,23,11,1,10,1,5.4478421
23,23,12,1,10,2,6.9234915
23,23,13,1,10,3,7.4140358
23,23,14,1,10,4,7.3373418
23,23,15,1,10,5,7.0977263
23,23,16,1,10,6,7.3934426
23,23,17,1,10,7,7.9721823
23,23,18,1,10,8,7.9926524
23,23,19,1,10,9,7.8461962
23,23,20,1,10,10,8.1218529
23,23,21,1,10,11,8.4603195
23,23,22,1,10,12,8.4009686
23,23,23,1,10,13,8.2707224
23,23,24,1,10,14,8.52635
24,24,1,0,10,-9,7.0907273
24,24,2,0,10,-8,6.8715825
24,24,3,0,10,-7,6.7516208
24,24,4,0,10,-6,6.134366
24,24,5,0,10,-5,6.3108625
24,24,6,0,10,-4,6.0724277
24,24,7,0,10,-3,6.3126636
24,24,8,0,10,-2,5.8803649
24,24,9,0,10,-1,5.6233945
24,24,10,1,10,0,6.2369089
24,24,11,1,10,1,5.8275971
24,24,12,1,10,2,5.4701605
24,24,13,1,10,3,5.6747184
24,24,14,1,10,4,5.7278938
24,24,15,1,10,5,5.4229984
24,24,16,1,10,6,4.7866035
24,24,17,1,10,7,5.5342898
24,24,18,1,10,8,5.1063304
24,24,19,1,10,9,5.0066624
24,24,20,1,10,10,4.723805
24,24,21,1,10,11,5.0160475
24,24,22,1,10,12,5.170136
24,24,23,1,10,13,5.8723493
24,24,24,1,10,14,5.5829468
25,25,1,0,11,-10,9.0421734
25,25,2,0,11,-9,8.9332743
25,25,3,0,11,-8,8.5775414
25,25,4,0,11,-7,8.4779263
25,25,5,0,11,-6,8.0021086
25,25,6,0,11,-5,8.1602707
25,25,7,0,11,-4,8.6026325
25,25,8,0,11,-3,9.2295532
25,25,9,0,11,-2,9.8057184
25,25,10,0,11,-1,10.409392
25,25,11,1,11,0,10.301654
25,25,12,1,11,1,9.8309412
25,25,13,1,11,2,9.2223072
25,25,14,1,11,3,9.0906162
25,25,15,1,11,4,9.1120453
25,25,16,1,11,5,9.0656204
25,25,17,1,11,6,8.3480606
25,25,18,1,11,7,8.1729984
25,25,19,1,11,8,8.6195898
25,25,20,1,11,9,9.1695824
25,25,21,1,11,10,9.7881889
25,25,22,1,11,11,10.23657
25,25,23,1,11,12,10.727834
25,25,24,1,11,13,9.9764099
26,26,1,0,11,-10,9.8841352
26,26,2,0,11,-9,9.7061968
26,26,3,0,11,-8,9.1449165
26,26,4,0,11,-7,9.434967
26,26,5,0,11,-6,9.4493246
26,26,6,0,11,-5,9.5332546
26,26,7,0,11,-4,9.8409882
26,26,8,0,11,-3,9.2093048
26,26,9,0,11,-2,8.9913902
26,26,10,0,11,-1,9.0877771
26,26,11,1,11,0,8.4441919
26,26,12,1,11,1,9.2084913
26,26,13,1,11,2,9.1443405
26,26,14,1,11,3,8.880785
26,26,15,1,11,4,8.9174118
26,26,16,1,11,5,9.1070013
26,26,17,1,11,6,8.7989569
26,26,18,1,11,7,9.2229223
26,26,19,1,11,8,9.1817732
26,26,20,1,11,9,8.3857412
26,26,21,1,11,10,7.9509745
26,26,22,1,11,11,9.0330744
26,26,23,1,11,12,6.6930118
26,26,24,1,11,13,8.1965342
27,27,1,0,11,-10,8.6717691
27,27,2,0,11,-9,8.7489872
27,27,3,0,11,-8,9.3006039
27,27,4,0,11,-7,9.3798409
27,27,5,0,11,-6,9.6197624
27,27,6,0,11,-5,8.7168694
27,27,7,0,11,-4,9.2558002
27,27,8,0,11,-3,8.9860229
27,27,9,0,11,-2,8.4254122
27,27,10,0,11,-1,9.0022287
27,27,11,1,11,0,9.553443
27,27,12,1,11,1,9.0109196
27,27,13,1,11,2,7.950799
27,27,14,1,11,3,8.1177797
27,27,15,1,11,4,8.5995665
27,27,16,1,11,5,8.7807226
27,27,17,1,11,6,9.6857424
27,27,18,1,11,7,6.8915753
27,27,19,1,11,8,8.0947285
27,27,20,1,11,9,7.9283376
27,27,21,1,11,10,7.028995
27,27,22,1,11,11,8.5720825
27,27,23,1,11,12,7.6217446
27,27,24,1,11,13,8.5624847
28,28,7,0,11,-4,5.3585682
28,28,8,0,11,-3,6.5886889
28,28,9,0,11,-2,7.6441646
28,28,10,0,11,-1,7.9159613
28,28,11,1,11,0,8.1370258
28,28,12,1,11,1,8.1374664
28,28,13,1,11,2,8.0724535
28,28,14,1,11,3,7.8572569
28,28,15,1,11,4,6.2901454
28,28,18,1,11,7,8.1742868
28,28,19,1,11,8,8.2686348
28,28,20,1,11,9,8.6600409
28,28,21,1,11,10,8.5860729
28,28,22,1,11,11,8.3963356
28,28,23,1,11,12,9.6883287
28,28,24,1,11,13,9.263092
29,29,8,0,11,-3,8.7835741
29,29,9,0,11,-2,8.3889732
29,29,10,0,11,-1,8.9256725
29,29,11,1,11,0,8.7013454
29,29,12,1,11,1,9.2179575
29,29,13,1,11,2,8.9188032
29,29,14,1,11,3,8.8840342
29,29,15,1,11,4,8.02701
29,29,16,1,11,5,9.1327887
29,29,17,1,11,6,8.7248058
29,29,18,1,11,7,8.3702469
29,29,19,1,11,8,8.5847406
29,29,20,1,11,9,9.8711624
29,29,21,1,11,10,8.3914185
29,29,22,1,11,11,8.953022
29,29,23,1,11,12,8.5016251
29,29,24,1,11,13,9.1927814
30,30,1,0,11,-10,6.8281708
30,30,2,0,11,-9,3.4681704
30,30,3,0,11,-8,6.3679252
30,30,4,0,11,-7,6.6504955
30,30,5,0,11,-6,8.3534565
30,30,6,0,11,-5,7.7593441
30,30,7,0,11,-4,6.1905804
30,30,8,0,11,-3,5.8096728
30,30,9,0,11,-2,5.5045881
30,30,10,0,11,-1,3.0869431
30,30,11,1,11,0,6.0964637
30,30,12,1,11,1,3.1176548
30,30,13,1,11,2,5.2841425
30,30,14,1,11,3,7.3505826
30,30,15,1,11,4,7.5150709
30,30,16,1,11,5,8.2458401
30,30,17,1,11,6,9.3156424
30,30,18,1,11,7,9.1386032
30,30,19,1,11,8,8.4498844
30,30,20,1,11,9,8.2634544
30,30,21,1,11,10,7.6511474
30,30,22,1,11,11,5.5701184
30,30,23,1,11,12,6.8321209
30,30,24,1,11,13,9.2447557
31,31,1,0,11,-10,7.6988726
31,31,2,0,11,-9,7.8895326
31,31,3,0,11,-8,7.8012071
31,31,4,0,11,-7,7.6979246
31,31,5,0,11,-6,7.6921225
31,31,6,0,11,-5,8.3278389
31,31,7,0,11,-4,7.5281267
31,31,8,0,11,-3,7.6718602
31,31,9,0,11,-2,7.7427993
31,31,10,0,11,-1,7.9322352
31,31,11,1,11,0,7.901545
31,31,12,1,11,1,8.0729399
31,31,13,1,11,2,7.8701768
31,31,14,1,11,3,8.1414185
31,31,15,1,11,4,8.1578608
31,31,16,1,11,5,7.9535632
31,31,17,1,11,6,8.0398226
31,31,18,1,11,7,8.5596323
31,31,19,1,11,8,7.9338646
31,31,20,1,11,9,7.7284412
31,31,21,1,11,10,8.0365601
31,31,22,1,11,11,7.9316211
31,31,23,1,11,12,7.8335152
31,31,24,1,11,13,8.1881475
32,32,6,0,30,-24,6.206038
32,32,7,0,30,-23,6.9954
32,32,8,0,30,-22,6.9576979
32,32,9,0,30,-21,7.0935235
32,32,10,0,30,-20,6.6274509
32,32,11,0,30,-19,7.1106272
32,32,12,0,30,-18,6.752574
32,32,13,0,30,-17,6.9179735
32,32,14,0,30,-16,6.9772067
32,32,15,0,30,-15,6.5800147
32,32,16,0,30,-14,6.8375387
32,32,17,0,30,-13,7.0625772
32,32,18,0,30,-12,7.2865672
32,32,19,0,30,-11,6.6821585
32,32,20,0,30,-10,7.02318
32,32,21,0,30,-9,7.3113194
32,32,22,0,30,-8,7.5521035
32,32,23,0,30,-7,7.4487238
32,32,24,0,30,-6,7.895999
33,33,1,0,11,-10,7.3567162
33,33,2,0,11,-9,7.7721648
33,33,3,0,11,-8,5.0291195
33,33,4,0,11,-7,7.5054116
33,33,5,0,11,-6,7.8542738
33,33,6,0,11,-5,9.0322638
33,33,7,0,11,-4,8.8983393
33,33,8,0,11,-3,9.3374929
33,33,9,0,11,-2,8.4383879
33,33,10,0,11,-1,8.254797
33,33,11,1,11,0,8.1033897
33,33,12,1,11,1,7.708746
33,33,13,1,11,2,8.6524372
33,33,14,1,11,3,8.7453814
33,33,15,1,11,4,8.397398
33,33,16,1,11,5,8.4227209
